"data_cid","movie_id","user_url","nick_name","time","content","stars","valid_votes"
"725771005","11510624",https://www.douban.com/people/qijiuzhiyue/,桃桃林林,"2013-09-13 14:29:26",类似上回的《守望者》，又一次玩结构。多视角，并有多次反转。但是问题也跟《守望者》差不多，非行似乎更适合做编剧。影片本身很多很生硬的地方，还有台词，郭富城的台词怎么听怎么别扭。细节上BUG不少，反转的畅快感则不多。但是感动的点还是有触动，虽然似曾相识。视频删除那很业余，邮件又没删,"3",163
"1035186511","1404702",https://www.douban.com/people/45496938/,c. velasquez,"2016-04-24 22:33:07",清子和妈争吵后促成其主动安慰和解的两个关节，先是从一个窗外看到兄妹二人的门廊庭院，然后是从另一个窗子看到了闪电。清子有什么心理变化？两兄妹象征着清子向往的和谐美好生活，是一种希望，而正是她埋怨的妈给了她被心仪之人赞美的清澈眼睛；人生中的变故就像闪电雷雨是自然现象，自有雨过天晴时…,"5",6
"1032761590","1404702",https://www.douban.com/people/15401327/,Sabrina,"2016-04-17 20:14:49",生活就是这样剪不断理还乱。大姐势力，市井，二姐呢，人好，可是软弱，但是要开店来开始新生活，哥哥就是个软蛋，人不坏。虽然这些安排都是上帝做出的，你是最小的妹妹要接受这样的目前，兄弟姐妹。再不满意，血缘也把你们绑定在一起。窒息的时候，钢琴，艺术，文学可以让你透透气，看到生活的其它可能,"5",5
"359928750","1404702",https://www.douban.com/people/bloom_oly/,bloom,"2011-02-28 20:21:20",t5c8767506 t5e4753426 秀子好胖= =,"4",3
"811476957","1404702",https://www.douban.com/people/dyalan/,刘浪,"2014-05-30 02:25:27",吕平的死亦如“闪电”来去皆快，也改变了家庭的发展轨迹，除了小清都在打着赔偿金的主意，多不幸的作为男人附属的失去自我独立性的女人，而想要走出这种困境的小清阻力重重。所幸在看清一切之后她走出了家门，反叛着传统，使得有了成濑电影里难得一见的爱情和亮色的结局。,"4",3
"1444402854","1404702",https://www.douban.com/people/lm498521969/,李濛Lemon,"2018-08-20 21:10:25",技术纯熟，几无瑕疵。87分钟时长，塑造一个家族里的七八个人物，没有一个形象单薄造作。布景精细，构图考究，日本导演大多都有这个优点。节奏很稳，亲戚之间矛盾深刻，却并不急着制造互撕群戏，在叙事上避免了狗血，一点点把冲突引入高潮。成濑巳喜男一向关怀女性，直面女性在日本社会中的困境，本片是借着小清的视角，透视一部分女人的可怜可恨，也看到了另一部分女性充满胆量与朝气的生活方式。结尾母女激烈争吵，始终无法互相...,"5",3
"59975836","1498831",https://www.douban.com/people/Ragdoll/,Ragdoll™,"2008-11-04 11:51:28",那么高的细高跟在雪地里狂奔。。。还奔得那么稳。。。尊NB。。。,"4",548
"26240009","1498831",https://www.douban.com/people/bighead/,大头绿豆,"2007-12-15 11:16:18",“你是这部戏里的女主角，却误把自己当成挚友。”Blackberry戏份很重。Vaio、Google也不少。：）,"3",177
"615192835","1498831",https://www.douban.com/people/isotherm/,玄辂Hyunlu,"2012-12-12 22:58:49",我突然意识到...不知从何时起，我可以判断演员水准了...卡梅隆的虚浮和温丝莱特的真诚 一切都那么明显得判若云泥 就像...突然视力变好了,"3",91
"38305578","1498831",https://www.douban.com/people/MissNight/,晚安小姐,"2008-04-25 15:22:30",音乐很好听，可以的话，恋爱一次吧,"3",78
"26435454","1498831",https://www.douban.com/people/Cherry/,Cherry,"2009-01-01 16:21:34",新年第一天，看到这样温馨的新年片。,"4",36
"271136132","1981242",https://www.douban.com/people/bighead/,大头绿豆,"2010-07-15 22:09:38",你别指望能从Woody Allen这里得到什么显而易见的东西，可你一定得到了些什么东西。,"4",1475
"85540727","1981242",https://www.douban.com/people/momo713/,苏更生,"2009-03-28 19:28:43","伍迪·艾伦在讨论女人对爱情的态度。薇琪是理智却心有不甘、蠢蠢欲动；克里斯蒂娜是冲动并渴望浪漫，但不会迷失自我；爱莲娜是一个极端，不顾一切。
你是哪种？我三种都是。","3",1444
"137958280","1981242",https://www.douban.com/people/renxiaowen/,任晓雯,"2009-07-11 13:36:09",只要导演本人不做主角，并且没有絮絮叨叨的知识分子作派对白，那多半就是一部漂亮的“伍迪·艾伦制造”了。,"5",247
"129188569","1981242",https://www.douban.com/people/Over5/,Over5,"2009-06-11 10:39:17",奥维多岛的３Ｐ之夜～,"3",170
"40201186","1981242",https://www.douban.com/people/rebekah/,眠去,"2009-01-20 11:41:45",献给巴塞罗那的情书,"5",124
"7555619","1293555",https://www.douban.com/people/funny_v/,funny_vee,"2006-11-28 12:21:02",现代版的傲慢与偏见,"5",225
"1149481623","1293555",https://www.douban.com/people/153578229/,mingjoyce,"2017-02-09 07:55:53","湯姆漢克斯和梅格萊恩都是我很喜歡的演員，他們都有很自然、很細緻的演技，有一種很特殊的親切感。
電影劇情在現在看來或許稍嫌老套，但在電影推出當時，算是還蠻前衛的！除了男女主角生動的演技，好的劇情以外，故事所選擇的城市背景也很棒，看著那些街道、店家真的讓人有一種「好想去逛逛」的感覺。","4",120
"1149632269","1293555",https://www.douban.com/people/92463984/,半城风月,"2017-02-09 15:02:26",这种欢喜冤家的模式永远也不会老套，浪漫爱情故事配上科技进步的时代背景，更贴近生活。,"4",66
"1149593340","1293555",https://www.douban.com/people/143290078/,苏晓晓,"2017-02-09 13:39:38",喜欢汤姆 汉克斯，这部电影幽默中带着温情，好评,"4",21
"1387597397","1293555",https://www.douban.com/people/39690610/,瑞波恩,"2020-06-23 00:17:06",cctv6国配，经典爱情喜剧，缘分天注定，好多桥段清新自然又会心一笑，始终觉得Tom Hanks与Meg Ryan才绝配啊，小红莓《dream》的经典开场让人思绪万千，仿佛回到那个飞雁传书快乐简单的年月，那会收到一封信简直是多么开心的一件事啊。可以心无芥蒂巴拉巴拉说到天昏地暗，笔友就是那么神奇的存在。最后有情人终成眷属配上《over the rainbow》，魂淡几乎泪目。ps，真巧，原来1940...,"5",5
"227185990","2028645",https://www.douban.com/people/3415014/,叶子风,"2010-03-10 20:31:27",在毕格罗的眼中，卡梅隆恐怕和那个拆弹手没什么两样，他就剩下一种玩具了：拍电影烧钱。卡梅隆拍《铁达尼号》九死一生，他自己都以为不敢再这么干了，结果又弄出个《阿凡达》。《拆弹部队》的结尾说的不是别人，是前夫卡梅隆，这个冷酷的狂人抛下家庭，又回来了。他的借口是：观众像孩子一样需要他。,"4",683
"205744337","2028645",https://www.douban.com/people/about-once/,曾经,"2010-01-21 11:00:51",因此记住了一个男人的名字——Jeremy Renner,"5",306
"226256818","2028645",https://www.douban.com/people/antonia/,安东妮,"2010-03-15 04:26:11",说这是征兵广告或者美爱国主义宣传片的媒体评论们也算二到家了,"4",248
"184909787","2028645",https://www.douban.com/people/asano/,jj73浅之,"2009-12-24 23:14:31",虽然你小成本了但还是没逃出美国英雄主义的主旋律，同类题材不如去年的《止损》，某网友说的好，这种片子看十部和看一部是一样的,"3",188
"228326632","2028645",https://www.douban.com/people/wenzel/,文泽尔,"2010-03-13 17:19:29",几乎不到三星的主流反战片.正义不过是一种爱好，人物不过是几张纸牌.最后和孩子的对话以及超市、整理房顶的无所适从已经不妙，重开的一年新入勤彻底让剧情流入俗套.这样的剧本能获最佳原创？剪辑虽然到位，却没看到有任何的亮点.最佳影片，最佳导演？得了，看来近几年奥斯卡评委学院化严重水准堪忧,"3",29
"98802200","2053515",https://www.douban.com/people/zyl622/,寂地,"2009-03-01 04:33:23",只是从你身边经过，度过最难的时光，就各自上路。,"5",3040
"16839032","2053515",https://www.douban.com/people/sika_pen/,已注销,"2007-12-19 12:16:08",恩恩这是明朗版本的迷失东京一样的电影 我们相遇 是为了一次相互成全...在期望大哭一场的夜里 遇见你 真是好事情,"5",578
"43530812","2053515",https://www.douban.com/people/kittielisa/,lisa|离,"2008-06-05 01:07:22",音乐不错。。别的一般,"3",323
"28859176","2053515",https://www.douban.com/people/zishuiyilan/,薇羅尼卡,"2008-01-15 16:59:30",我们曾经短暂相遇，然后又即刻分开，不过那又有什么关系呢？总有时间为证,"5",283
"449014686","2053515",https://www.douban.com/people/kejinlong/,有心打扰,"2011-10-22 16:02:55",曾经有那么一个女孩欣赏自己的才华，曾经有那么一个女孩陪伴着自己，曾经有那么一个女孩支持着自己去实现梦想，曾经有那么一个女孩只是因为一首歌而邂逅，曾经有那么一个女孩与自己情投意合。只是，你与她没有更早的相遇，你们都已经有了自己的故事。,"4",203
"328913637","1296436",https://www.douban.com/people/CONGJIAWANER/,从嘉,"2010-12-20 00:35:40",要是结尾卡在那个李保田要砍不砍的时候就给力了！,"4",1548
"468306674","1296436",https://www.douban.com/people/bighead/,大头绿豆,"2011-12-11 23:08:26",当年有本事将这样荒诞的一件事说得让我们觉得似乎这事还真就该这样荒诞不这样荒诞还反而不对了的一个人，为什么现在却连一个简单的故事，都说不明白了呢？,"5",1325
"387052077","1296436",https://www.douban.com/people/suzhenshu/,松如,"2011-05-06 20:19:05",我们都表示很爱葛优……,"4",819
"192844313","1291565",https://www.douban.com/people/Ryan.cm/,Ryan·白弃,"2009-12-21 16:01:16",为毛我觉得邪典的很……,"4",261
"49004149","1291565",https://www.douban.com/people/1609951/,Yu-chia,"2008-07-14 09:28:06",一切都没有变，只是你不在我身边,"5",181
"568143185","1291565",https://www.douban.com/people/yellowmoonbird/,晚不安,"2016-08-21 00:44:16",法国亲情动画，片名太有误导性。画风奇特，台词寥寥。合唱三姐妹是最大亮点，炸青蛙很cult。美丽都其实并不美丽，它远比不上那个有奶奶的家。孙子被困在他的世界里，奶奶的爱就是铜墙铁壁。这个人间稀奇古怪、危险重重，而爱给了她漂洋过海的勇气和踹飞汽车的洪荒之力。“奶奶，电视放完了。”,"5",68
"3792637","1291565",https://www.douban.com/people/zishuiyilan/,薇羅尼卡,"2006-06-24 17:30:10",很不错，一个让你意想不到的结局~~,"5",17
"1228447065","1291565",https://www.douban.com/people/kangbaohong/,康报虹,"2017-08-12 17:59:01",看乔迈的动画很难不去联想到继承了电影遗产的雅克·塔蒂，无论是肢体语言的运用还是镜头语言的表达都与塔蒂如出一辙，甚至与塔蒂冠以的对工业文明的思考和对情感的向往这一主题高度一致。电视里放映着塔蒂的《节日》，电视外老人们用冰箱、报纸演奏着音乐，人与人的温情让这个工业社会显得没那么冰冷。,"4",27
"790855863","3101548",https://www.douban.com/people/june_w/,重重是紊乱小姐,"2014-03-27 11:43:26",一直在掉又心酸又心痛的眼泪，我家玛雅除了吃饭拉屎睡觉，最人性化的技能就是打呼噜磨牙放屁说梦话～～～我都不指望你养我，我把自己锁在屋外你能给我开门也行啊！！！,"4",129
"791275472","3101548",https://www.douban.com/people/wjmm/,圆_Lost,"2014-03-28 19:47:50",好喜欢配音的声音。。。。,"4",59
"785276492","3101548",https://www.douban.com/people/victorialuk/,×布,"2014-03-12 10:01:22",年紀大了看這些只覺得呵呵,"3",52
"784091374","3101548",https://www.douban.com/people/singlesinger/,SingLesinger,"2014-03-08 16:06:24",虽然幼齿却被感动到了orz,"4",39
"808485513","3101548",https://www.douban.com/people/3540441/,同志亦凡人中文站,"2014-05-19 20:44:09",什么都懂什么都掺，这是来自汪星的你啊...,"3",26
"112128525","3187790",https://www.douban.com/people/Len./,恶魔的步调,"2009-04-12 14:56:31",出色的解构主义，不管是从全系列还是本篇章来看。前四篇章均是五十分钟到一个小时左右不温不火的长度，第四篇章明确了部分世界观、设定，剧情也渐为明细，到这第五篇章，终于迎来两个小时左右的高潮，世界观设定陈述也愈加明朗。,"5",155
"252215844","3187790",https://www.douban.com/people/baibaiforever/,白白八佰瓣,"2010-05-18 22:39:34",目前为止系列最高，不论剧情还是手法。,"5",71
"821382362","3187790",https://www.douban.com/people/Ricky925/,RYZ,"2014-08-08 23:00:37",简直是这一系列最强的一部，各种故意乱序的事件，各种蒙太奇手法，快剪，动作场面，以及剧情设定，由“杀手”的主观视角出发直到真相大白，前半段处处是细节，不再回味一遍还有些看不懂呢。但主角是FSN系列的大菜逼士郎这一点我还是不能忍，不能忍！,"5",42
"95012586","3187790",https://www.douban.com/people/tinny71619/,轻思雾,"2009-02-09 21:11:18",哲学，世界的本源如果人类可以探寻，那时候也象征人类的毁灭,"5",32
"376450663","3187790",https://www.douban.com/people/33745770/,D-Boy1900,"2011-04-10 00:29:43",这集的蒙太奇处理的太有感了~,"5",10
"868192477","25773932",https://www.douban.com/people/sakimay/,黄青蕉,"2015-01-12 23:03:33",我在同样变态的师傅手下呆了三年，祖宗十八代被骂了个遍，没空吃饭上厕所睡觉交朋友谈恋爱，脊椎侧弯，颈椎强直，严重慢性疲劳，什么都没干，就是学敲键盘写文章。而我的极限在我妈看来不过是纸上吹牛皮而已。这个世界从不善待努力的人，努力了也不一定会成功，但是知道自己在努力，就是活下去的动力,"5",8753
"780651157","25773932",https://www.douban.com/people/krejerk/,KREJERK,"2015-01-12 11:25:44",爵士乐怎么死的，原来是一帮把音乐玩成竞技体育的白人自己搞死的,"2",2114
"986594102","25773932",https://www.douban.com/people/HIDETOKAZU/,海带岛,"2015-12-12 21:28:59",我身边很多朋友讨厌《爆裂鼓手》。但我很喜欢。可能因为我没觉得它在讲音乐。它太绝望了，一个注定不是天才的人，期望接近不朽哪怕多一点。正因为他追求不朽的方式如此费尽心机、如此大动干戈，简直像自毁，认真得透出滑稽，我才觉得可以和他交流。这片子当时看得我挺难过，又兴奋又难过。,"4",526
"768088260","25773932",https://www.douban.com/people/cabaret/,陀螺凡达可,"2014-05-24 08:33:04",音符般流动的炫目剪辑真是赏心悦目，结尾SOLO让全场观众High到爆血管，爵士酒吧似真似假的“自白”是全片戏肉。迈尔斯·特勒和J·K·西蒙斯的巅峰表演火花四溅。不过好几个段落完全照搬《社交网络》，不少情节设置为了追求戏剧化也稍嫌刻意。,"4",346
"858338568","25773932",https://www.douban.com/people/singlesinger/,SingLesinger,"2014-10-29 14:43:05",看完许久心跳还在加速，并觉得绳命的心跳从此都会加速下去。Simmons脸上的皱纹变化比鲜血四溅还有戏。各方面都水准极高的处女座（导演真是nice到爆，聊天聊的老开心，祝福前途满满<3,"5",384
"190794413","1422063",https://www.douban.com/people/captainadong/,船长,"2009-12-16 12:58:31",非主流少年拯救皮肤病儿童,"5",607
"1102251476","1422063",https://www.douban.com/people/lordswift/,思维伏特,"2016-10-26 20:47:18",初三时候看的 简直是日本文化的一次大启蒙，超帅的长剑，纯萌的萝莉，酷毙了，我的灵魂也浪了起来，十几年后再看，烂。,"5",219
"6735464","1422063",https://www.douban.com/people/qijiuzhiyue/,桃桃林林,"2006-10-31 16:20:24",唉，CG真棒啊,"4",87
"1128638051","1422063",https://www.douban.com/people/43891940/,恣意的仙人掌,"2016-12-30 09:04:50",这CG效果，05年的作品啊，看着比《爵迹》好多了。FF粉丝向作品，没玩过其中任何一款游戏，花半小时了解了下故事背景才敢看。节奏太拖沓，剧情应该是FF电影作品里最好的了吧。,"3",52
"147030188","1422063",https://www.douban.com/people/threeyears/,三年,"2009-08-10 00:33:40",VINCENT,"4",32
"62205892","1300044",https://www.douban.com/people/mydear1011/,城南草木生,"2008-09-29 19:55:08",这个是科恩电影里我最难忍受的了真不是我的菜...,"3",137
"398178052","1300044",https://www.douban.com/people/fengjiansun/,风间隼,"2011-06-02 17:35:01",懒洋洋，乐颠颠，自由自在的痞子生活，去他的阴谋诡计。这就是黑色电影的今生今世。,"4",53
"463529630","1300044",https://www.douban.com/people/W3IQ7/,"20个小明≯","2011-11-29 22:45:02",有些人混混僵僵却总能一语中的，督爷那小头夹真是风骚啊～科恩兄弟的片子就是那么荒诞，那么一如既往让人无语…不过这部还是挺有意思的，杰夫的个人魅力吧…不怕神一样的对手，只怕猪一样的队友，大胖子真让人上火，不过谁让是朋友呢，最后的那个拥抱还是让人心暖暖的～原来这是一部关于友情的电影啊…,"3",38
"1060929707","1300044",https://www.douban.com/people/Nokia95/,冰红深蓝,"2016-07-11 17:31:44",督爷的荒诞Loser生活+洛杉矶保龄狂想曲+白色俄罗斯行为艺术。片头的风滚草隐喻，穿越大腿隧道致敬[第42街]，论增加怀孕几率的姿势。Fuck一箩筐，史蒂夫·布西密饰演的可忽略角色，牛仔全知叙事者。尿地毯，砸错车，洒骨灰。沉陷于越战阴影的古德曼负责搅局，摩尔负责脱，特托罗负责耍酷。（8.5/10）,"4",33
"1763173115","1300044",https://www.douban.com/people/138804579/,严肃点。,"2019-04-24 14:12:11",大家好，我叫索尔，别看我在这里挺憋屈的，复联四里我可是一手轮斧头，一手抡锤子的超级英雄,"5",27
"229040240","1307031",https://www.douban.com/people/zero1979/,不注销,"2010-03-15 08:08:26",再看到4人在一起真是内牛满面,"5",221
"2085122583","1307031",https://www.douban.com/people/jeffersontang/,巴喆,"2019-12-15 18:01:33",十几岁的时候只想看faye的bra，人到三十了看此片想哭，却发现眼泪再也留不下来了。庄周晓梦迷蝴蝶，vincent是我也是你，长大后才懂得成人世界的悲伤，终生孤独，永恒宿命。8.7,"5",126
"360114822","1307031",https://www.douban.com/people/pinkxblack/,朋克布莱克,"2011-03-01 10:55:26",当年动漫时代的VCD啊！,"5",29
"1240065651","1307031",https://www.douban.com/people/1786804/,XD|醒来。你在。,"2017-09-28 15:46:33",文森特第一次提到天国之门，用的词是purgatory，祈祷blabla。到终章打斗之前，把这个door变成盗梦空间（当然诺兰这个专业日本动漫搬运大师在后）中小李子老婆的庄蝶不分。网上所有版本的中文字幕都非常差，所幸英文很简单。,"4",18
"519540240","1307031",https://www.douban.com/people/yukinoshiki/,牧田夏希,"2013-08-30 17:39:23",喂鸟窝头，你说为什么你一定要和Vincent打一架不可呢？哦那个人的名字其实不是Vincent，管他叫什么，其实都是Spike。,"5",19
"8479231","1295873",https://www.douban.com/people/Uvo/,私享史,"2006-12-26 15:57:54",这才是现实主义啊！也明白了国产的那些伪现实主义。神啊！你在干嘛呢？,"4",613
"460400032","1295873",https://www.douban.com/people/airan712/,Q。,"2011-11-21 22:30:44",当孩子看到父亲做贼被抓、被侮辱责打时，当父亲茫然无望的走在街头时，那是一种难以言明的苦闷与无力。★★★★,"4",468
"16204038","1295873",https://www.douban.com/people/junepigpku/,junepig,"2007-06-25 22:38:07",史上最优秀的群众演员！,"5",351
"270776508","1295873",https://www.douban.com/people/Zetsubo/,流空破刃,"2010-07-14 22:14:07",苦逼，苦逼的电影苦逼的故事。主演两父子的表现真不像是从大街上拉来的第一次演戏的新人。,"5",308
"2577408831","1295873",https://www.douban.com/people/flowermumu/,欢乐分裂,"2020-10-25 12:59:06","#重看#；“只要不是死就没什么可怕的”——最惨痛的人间真实，当父亲发现儿子无恙，奔向台阶上那小小身影时，他一定意识到除了生死，其他问题都不是大事；然而穷困就像一件湿衣服，会永远勾勒出窘迫的身形，短暂的虚掷像是绝望的苦笑。

1948年的片，放置今日依然熠熠生辉，剧作精简精彩，丝毫无赘笔，叙事效率感人，体量有限前提下承载的信息堪称满格，藉由「自行车」一单例折射社会全景，从底层穷苦众生到宗教予以的麻痹...","5",76
"767749471","7065417",https://www.douban.com/people/fuyuwinter/,[已注销],"2014-01-18 05:30:43",疯狂之程度比不上前部 看了开头就能猜到结尾(不过黑乔帮主一律好评) 好在还是看得出一些巧思 各种伏笔的用的也不错 猴子太抢戏了 草莓超!萌!,"4",57
"1345212677","7065417",https://www.douban.com/people/172924438/,一起吃地瓜,"2018-03-21 23:52:29",作为续作很难超越前作，但还不错，有些细节很可乐，还有很多可爱的动物。,"3",23
"1089115812","7065417",https://www.douban.com/people/Len./,恶魔的步调,"2016-09-24 23:42:30",索尼的这个系列比起皮克斯自然显得“简陋”，没那么精致，但它不像皮克斯那样的合家欢人畜无害煎熬心灵鸡汤，是更加无厘头一点的喜剧……难得第二部还真么有活力，很是喜欢。脑补哪天拍成真人版……,"5",12
"693403991","7065417",https://www.douban.com/people/41637500/,女宛心兑,"2014-02-02 22:57:49",好看。而且话说如果在电影院看效果应该更好所以高分。最后彩蛋很给力啊。水果的榨汁机恐怖片真是笑死了。可爱芭莎的。,"5",1
"803045547","7065417",https://www.douban.com/people/kasaier/,卡塞尔少年,"2014-05-04 19:18:33",如果SONY没有了，那么SONY PICTURE会不会是一个更让人悲伤的故事？,"3",0
"1299556349","27172891",https://www.douban.com/people/yawninghan/,东林君,"2018-01-17 14:27:46",有的人死了，他还活着,"5",8130
"1346763620","27172891",https://www.douban.com/people/shuixia1825/,水怪,"2018-03-25 00:46:52",华语电影的确很多年没有出现这样单纯展示愤怒与绝望情绪的电影了，这在很多过来人眼中的确还是一个稍显幼稚的表达。但对生活不满，纯粹骂街式的态度是青年人绝对必要的一个阶段。集体性理中客式的青年状态对于一个民族来讲甚至是恐怖的。,"4",2678
"1425306042","27172891",https://www.douban.com/people/lingrui1995/,朝暮雪,"2018-08-03 15:12:56","即便是张艺谋、冯小刚这样的导演，一旦创作受到资本的干涉就会严重影响影片质量。胡波的电影经历那么多风浪还能完成度很高，已经非常不错了。
我们无法想象，假如制片人、监制多给胡波一些自由和空间，电影是不是会更好。可惜，我们永远也等不到那一天了。
PS：11月17日，《大象席地而坐》获得金马奖最佳影片和最佳改编剧本，这应该是对当初不看好导演和这部电影的人们最有力的回击。","4",1555
"1635926863","27172891",https://www.douban.com/people/xilouchen/,西楼尘,"2019-01-20 21:30:25",以为爱犬不会伤人，却在四处狂吠；相信朋友不会撒谎，却是真的窃贼。无法用水灭火，不能肉身挡枪，钻不出笼子觅食，跳不下高楼殉道。韦布捡起一枚毽子，于城抖落一身烟灰，黄玲背上一包风雪，老王扛起一根球杆，从肮脏的世界出发。于是满洲里多了一只坐着的大象，再没人拿叉子去扎它，它也再无法站起。,"5",1166
"1319883246","27172891",https://www.douban.com/people/vividtime/,LORENZO 洛伦佐,"2018-02-17 22:42:14",悲怆的个人以及时代挽歌，致郁力百分之三百。四小时讲述的四个家庭盘根错节的愤怒与仇恨，对话极其冷酷，爱被深深埋进了故事线。音效渣，后期还有大量工作，但表演真是很赞，长镜头叙事也极具个人风格。你终于去了你魂牵梦绕的满洲里，一场电影结束了仿佛看完了你的一生。感谢胡波，R.I.P.,"4",548
"328238704","4074292",https://www.douban.com/people/zhjy/,RA!DEN,"2010-12-18 17:51:09",要是有“啊已经看过原作剧情没有新鲜感”这种想法的家伙们，错过这部剧场版是会后悔一辈子的！！！阿虚神独白啊，高超的分镜和华丽的BGM，让人感动的不能自己啊！,"5",155
"214553235","4074292",https://www.douban.com/people/redsitaki/,红内衣主教,"2010-02-08 14:56:56",京阿尼的日常生活动作做到极致了。。。。那背景的3d效果到底怎么出来的。。。。,"5",55
"227991970","4074292",https://www.douban.com/people/suzhenshu/,松如,"2010-03-12 21:06:27",看得好累好累好累好累。看电影也是力气活。,"3",44
"328354361","4074292",https://www.douban.com/people/xpisces24/,遠野物語,"2010-12-18 21:44:52",业界的良心京阿尼,"5",49
"914694390","4074292",https://www.douban.com/people/esunchien/,江湖遠人,"2015-04-20 11:23:03",『長門有希の憂鬱』,"4",24
"53122561","1293323",https://www.douban.com/people/1829192/,Dolores,"2008-08-06 17:53:54",张艺谋颜色运用的巅峰之作。,"5",840
"3550799","1293323",https://www.douban.com/people/anyelse/,süden,"2006-06-09 17:01:25",严重推荐外景拍摄地乔家大院，大家有空去玩罢~,"4",457
"1315376981","1293323",https://www.douban.com/people/172535155/,甜鱼拌饭酱,"2018-01-30 08:04:10","影片的最后，一阵鞭炮声迎来了五太太的过门，便又是再一个轮回，封建大家庭里又多了个女性勾心斗角，就像影片里的四个章节“夏，秋，冬，夏”一样，以此循环往复","4",557
"1161853023","1293323",https://www.douban.com/people/69290051/,Ocap,"2017-03-07 23:38:13",私以为这就是一部真正的中国恐怖片，“封建”二字即其心脏。前三分之二尚有扭捏，不料最后开挂，完美的镜头调度与变味的京剧乐里应外合，把一切推向真相解放与心理失控的双重高潮，就此羽化登仙。这是我第一次感受到张艺谋超脱国师之名、作为世界级导演的疯狂。比《活着》牛逼，不出意外是他巅峰之作。,"5",347
"1221950886","1293323",https://www.douban.com/people/70990506/,火娃,"2017-07-29 23:27:54","8/10。出嫁时颂莲故意与迎亲的花轿背道而行象征读书人的清高，刚开始嫌弃捶脚这种权力的符号但逐渐因为虚荣参与权力争斗，高墙大院的对称构图吞噬了颂莲的本性，老爷烧掉遗父的笛子也一种吞噬(自由)，初夜老爷离开后她举着灯照见镜子中本性扭曲的自我形象；死人屋和借酒成疯背后隐藏的恐怖韵味很独特。","4",291
"499397","1293607",https://www.douban.com/people/bighead/,大头绿豆,"2005-11-01 01:10:54",我最喜欢星爷问karen，“我很孤独”用英文怎么说，karen告诉他是“I love you”，然后星爷抱着karen痛苦地说I love you的样子。,"4",517
"549408776","1293607",https://www.douban.com/people/jeffersontang/,巴喆,"2012-06-27 23:20:34",跟其他周氏喜剧好不同的风格,"3",31
"1485493187","1293607",https://www.douban.com/people/hitchitsch/,赱馬觀♣,"2018-10-05 12:49:13",环首可双解，生死亦何欢。……片中，陈梦吉一脚把阔少踹到楼下，酒楼瞬间生意兴隆，理由是，“好奇之心人皆有之”。马伟豪循着同个逻辑，把周星驰请来挂头牌，最终口碑又当如何？可见，剧情说不通的，现实也照样行不通。冲着弥敦道九号，和那个猪舌头的机关可能灵感过碟中谍4的迪拜塔……两星半。,"3",19
"299614569","1293607",https://www.douban.com/people/melodygxl/,十个斗的眼窝浅,"2010-10-02 13:11:29",“我很孤独”用英文怎么说，karen告诉他是“I love you”，然后星爷抱着karen痛苦地说I love you的样子。 ,"3",10
"2751138560","1293607",https://www.douban.com/people/208542641/,iceWang,"2021-02-18 10:09:38","确实不咋地的喜剧，故事主要内容也没有，中间的笑点也都是一些不咋地的屎尿屁笑话，整体节奏也乱的不行，只能说是能看吧。

—————————————————————————————————————

中间在庭审的时候，那句：香港只是租出去的，迟早你们这帮外国佬是要还的。哈哈，还是很有意思的。","3",9
"761513706","3836070",https://www.douban.com/people/HouLaJ/,Crash,"2014-01-04 21:33:55",你为你的国家去死，我要为我的国家活着。,"5",727
"1355907771","3836070",https://www.douban.com/people/Smeagol/,寒狐传媒,"2018-04-10 08:45:25","3.5星。把会跑的绑起来，老的一起带走，等到安全地，再把老的放了不就没事了。","4",50
"1145447461","3836070",https://www.douban.com/people/153578229/,mingjoyce,"2017-02-01 22:39:14",動作場面很好很真實很精彩，尤其喜歡第一人稱射擊遊戲的朋友，一定會看得血脈賁張。但對我而言，最感人的一點：它是個真實故事，等看完整部片，不管你覺得前面出現的交戰過程是好看還是無聊，看到正片結束後播出的那些真實人物的照片，很難不為主角們受的苦難，以及逝者家庭的天人永隔感到難過。,"4",49
"710799241","3836070",https://www.douban.com/people/maynepaddy/,Die Katze,"2014-01-06 02:27:00","Faster , further , go to deep dark Corner where others never gonna know it's even existed.","5",39
"1145399193","3836070",https://www.douban.com/people/135328404/,天秤座的胖子莹,"2017-02-01 21:37:31",这竟然是真的？我很震惊,"5",24
"433727341","1307747",https://www.douban.com/people/3403686/,超cute侠,"2011-09-07 01:21:09",叶子楣给我留下的印象很深刻。,"3",190
"1142266349","1307747",https://www.douban.com/people/145594135/,方恨少,"2017-01-26 14:39:46",重新翻看了一遍，此刻再看，更惊讶于编剧的大牛，感慨于周星驰的表演。看似无理取闹的每一个包袱，都酝酿着很多心思。爱周星驰…,"5",65
"935510891","1307747",https://www.douban.com/people/RockerHo/,独行侠杀手阿何,"2015-06-28 03:15:17",周星驰实在太搞笑了，吴君如居然是打酱油的。波霸叶子媚太有料了，毛舜筠在某个桥段一人同时演五个角色太令人叫绝了！居然有眼不识午马大师，惭愧。故事编得不错，骗术简单得来高明又巧妙。,"4",56
"1208944998","1307747",https://www.douban.com/people/157237265/,爱情海,"2017-06-29 22:36:04",电影台又看到这片子，全程搞笑。,"3",46
